x,y,z,chlorophyll,conductivity,depth,dissolved_oxygen(% Sat),dissolved_oxygen(mg/L),ammonia_nitrogen,salinity,algal_protein,total_dissolved_solids,turbidity,temperature,PH,longitude,latitude,PH(mv),gcj_lon,gcj_lat
13434706.03,3672121.064,-0.252,2.86,389.2,0.252,72.23,5.89,2.61,0.18,0.553,249.7,12.08,25.689,7.79,120.6860177,31.30268352,-126.78,120.6903094,31.30061562
13434702.42,3672120.512,-0.252,2.76,328.46,0.252,72.27,5.89,2.61,0.15,0.553,210.72,11.97,25.69,7.79,120.6859852,31.30267928,-126.82,120.6902769,31.30061132
13434698.91,3672119.661,-0.252,2.9,357.52,0.252,72.33,5.9,2.62,0.17,0.553,229.36,12.46,25.691,7.79,120.6859537,31.30267275,-126.87,120.6902453,31.30060473
13434695.57,3672118.41,-0.252,2.98,377.36,0.252,72.41,5.9,2.61,0.18,0.563,242.08,12.57,25.692,7.79,120.6859237,31.30266315,-126.92,120.6902153,31.30059507
13434692.04,3672117.718,-0.253,3.1,374.92,0.253,72.49,5.91,2.62,0.18,0.543,240.51,13.85,25.693,7.79,120.685892,31.30265784,-127,120.6901835,31.3005897
13434688.39,3672117.256,-0.253,3.17,336.98,0.253,72.57,5.92,2.62,0.16,0.543,216.17,13.8,25.695,7.8,120.6858592,31.30265429,-127.06,120.6901506,31.30058609
13434684.78,3672116.331,-0.253,3.23,331.59,0.253,72.63,5.92,2.61,0.16,0.533,212.7,14.09,25.696,7.8,120.6858268,31.30264719,-127.12,120.6901182,31.30057892
13434681.28,3672115.614,-0.253,3.05,346.41,0.253,72.68,5.92,2.62,0.16,0.553,222.21,12.98,25.697,7.8,120.6857953,31.30264169,-127.2,120.6900866,31.30057336
13434677.61,3672115.428,-0.254,2.95,340.36,0.254,72.71,5.93,2.61,0.16,0.543,218.32,13.48,25.698,7.8,120.6857624,31.30264026,-127.26,120.6900536,31.30057187
13434673.96,3672115.023,-0.254,3.1,344.76,0.254,72.72,5.93,2.63,0.16,0.563,221.14,14.22,25.699,7.8,120.6857296,31.30263715,-127.32,120.6900208,31.3005687
13434670.39,3672114.463,-0.254,2.9,371.09,0.254,72.7,5.92,2.63,0.17,0.563,238.03,14.3,25.7,7.8,120.6856975,31.30263285,-127.37,120.6899886,31.30056434
13434666.84,3672114.61,-0.254,2.8,343.03,0.254,72.64,5.92,2.63,0.16,0.573,220.03,9.92,25.7,7.8,120.6856656,31.30263398,-127.42,120.6899566,31.30056541
13434663.28,3672115.463,-0.255,2.81,390.63,0.255,72.6,5.92,2.63,0.18,0.583,250.56,11.41,25.701,7.8,120.6856336,31.30264053,-127.46,120.6899246,31.30057191
13434660.3,3672115.355,-0.255,2.82,405.38,0.255,72.55,5.91,2.64,0.19,0.603,260.01,12.5,25.702,7.8,120.6856069,31.3026397,-127.48,120.6898978,31.30057103
13434658.72,3672113.342,-0.255,2.68,405.18,0.255,72.49,5.91,2.64,0.19,0.583,259.88,11.81,25.702,7.8,120.6855927,31.30262425,-127.5,120.6898836,31.30055554
13434659.64,3672110.885,-0.255,2.57,404.78,0.255,72.43,5.9,2.64,0.19,0.573,259.63,11.25,25.702,7.8,120.6856009,31.30260539,-127.49,120.6898918,31.30053669
13434661.71,3672108.593,-0.256,2.54,404.21,0.256,72.36,5.9,2.65,0.19,0.603,259.27,11.05,25.701,7.8,120.6856195,31.3025878,-127.49,120.6899104,31.30051913
13434662.55,3672105.538,-0.256,2.46,404.65,0.256,72.31,5.89,2.65,0.19,0.613,259.55,10.91,25.701,7.8,120.6856271,31.30256435,-127.48,120.689918,31.30049568
13434663.1,3672102.252,-0.256,2.35,385.38,0.256,72.26,5.89,2.65,0.18,0.603,247.19,11.46,25.701,7.8,120.685632,31.30253913,-127.47,120.689923,31.30047046
13434664.7,3672099.241,-0.256,2.35,334.67,0.256,72.21,5.89,2.65,0.16,0.603,214.66,12.31,25.701,7.8,120.6856464,31.30251602,-127.44,120.6899374,31.30044737
13434666.18,3672096.283,-0.257,2.34,380.64,0.257,72.14,5.88,2.65,0.18,0.603,244.14,12.33,25.701,7.8,120.6856597,31.30249331,-127.43,120.6899507,31.30042468
13434666.69,3672092.882,-0.257,2.31,373.41,0.257,72.08,5.87,2.65,0.18,0.573,239.51,11.78,25.701,7.8,120.6856643,31.30246721,-127.42,120.6899553,31.30039857
13434667.23,3672089.534,-0.257,2.34,380.84,0.257,72.03,5.87,2.65,0.18,0.563,244.27,12.06,25.701,7.8,120.6856691,31.30244151,-127.39,120.6899601,31.30037287
13434668.51,3672086.246,-0.257,2.47,386.35,0.257,71.99,5.87,2.65,0.18,0.573,247.81,12.21,25.701,7.8,120.6856806,31.30241627,-127.37,120.6899716,31.30034764
13434669.57,3672083.003,-0.257,2.39,364.22,0.257,71.96,5.87,2.65,0.17,0.583,233.62,12.85,25.701,7.8,120.6856901,31.30239138,-127.36,120.6899812,31.30032276
13434669.94,3672079.481,-0.257,2.35,377.3,0.257,71.96,5.87,2.64,0.18,0.593,242,12.75,25.701,7.8,120.6856935,31.30236435,-127.35,120.6899846,31.30029573
13434670.65,3672076.046,-0.257,2.31,361.67,0.257,71.96,5.87,2.65,0.17,0.593,231.98,12.75,25.701,7.8,120.6856998,31.30233798,-127.34,120.6899909,31.30026936
13434671.6,3672072.632,-0.257,2.4,360.61,0.257,71.96,5.87,2.64,0.17,0.633,231.3,12.51,25.701,7.8,120.6857084,31.30231178,-127.33,120.6899995,31.30024316
13434671.97,3672069.078,-0.257,2.2,367.56,0.257,71.98,5.87,2.65,0.17,0.623,235.75,12.78,25.701,7.8,120.6857117,31.3022845,-127.32,120.6900028,31.30021588
13434672.19,3672065.603,-0.257,2.35,283.13,0.257,72.01,5.87,2.64,0.13,0.623,181.6,12.96,25.702,7.8,120.6857137,31.30225783,-127.32,120.6900048,31.3001892
13434673.06,3672062.189,-0.257,2.49,374.39,0.257,72.04,5.87,2.66,0.18,0.643,240.13,13.36,25.702,7.8,120.6857215,31.30223162,-127.31,120.6900126,31.300163
13434673.8,3672058.787,-0.257,2.46,374.05,0.257,72.04,5.87,2.66,0.18,0.633,239.91,12.97,25.702,7.8,120.6857281,31.30220551,-127.32,120.6900192,31.30013689
13434673.74,3672055.264,-0.258,2.47,343.1,0.258,72.03,5.87,2.65,0.16,0.633,220.06,13.13,25.702,7.8,120.6857276,31.30217847,-127.31,120.6900187,31.30010984
13434673.83,3672051.816,-0.258,2.52,375.09,0.258,72.01,5.87,2.66,0.18,0.633,240.58,13.25,25.702,7.8,120.6857284,31.302152,-127.31,120.6900195,31.30008336
13434674.56,3672048.353,-0.258,2.59,330.99,0.258,71.98,5.87,2.66,0.15,0.663,212.3,13.2,25.702,7.8,120.685735,31.30212542,-127.29,120.6900261,31.30005678
13434674.69,3672044.927,-0.258,2.48,396.13,0.258,71.92,5.86,2.66,0.19,0.663,254.08,13.35,25.702,7.8,120.6857361,31.30209913,-127.28,120.6900272,31.30003048
13434673.89,3672041.505,-0.258,2.42,352.78,0.258,71.86,5.86,2.65,0.17,0.623,226.27,13.43,25.702,7.8,120.6857289,31.30207286,-127.25,120.69002,31.30000419
13434673.58,3672038.166,-0.258,2.55,358.22,0.258,71.84,5.86,2.66,0.17,0.633,229.76,12.93,25.702,7.8,120.6857262,31.30204723,-127.23,120.6900173,31.29997854
13434674.13,3672034.728,-0.258,2.53,402.56,0.258,71.82,5.85,2.66,0.19,0.643,258.2,12.95,25.702,7.8,120.6857311,31.30202084,-127.21,120.6900222,31.29995215
13434673.96,3672031.451,-0.258,2.43,383,0.258,71.77,5.85,2.67,0.18,0.633,245.65,12.98,25.703,7.8,120.6857296,31.30199569,-127.18,120.6900207,31.29992699
13434674.59,3672028.775,-0.258,2.48,402.91,0.258,71.73,5.85,2.67,0.19,0.663,258.42,14.51,25.703,7.8,120.6857352,31.30197515,-127.15,120.6900263,31.29990645
13434677.27,3672027.258,-0.258,2.39,405.16,0.258,71.72,5.84,2.67,0.19,0.663,259.87,13.27,25.702,7.8,120.6857593,31.30196351,-127.12,120.6900505,31.29989485
13434680.06,3672025.703,-0.258,2.42,353.37,0.258,71.71,5.84,2.66,0.17,0.673,226.65,13.67,25.702,7.8,120.6857844,31.30195157,-127.09,120.6900756,31.29988295
13434682.3,3672023.168,-0.258,2.42,391.54,0.258,71.71,5.84,2.67,0.18,0.653,251.14,12.74,25.702,7.8,120.6858045,31.30193211,-127.06,120.6900958,31.29986352
13434684.38,3672020.523,-0.258,2.52,405.11,0.258,71.7,5.84,2.67,0.19,0.633,259.84,12.85,25.701,7.79,120.6858232,31.30191181,-127.04,120.6901145,31.29984325
13434687.15,3672018.548,-0.258,2.49,373.25,0.258,71.71,5.84,2.66,0.18,0.633,239.41,12.38,25.701,7.79,120.6858481,31.30189665,-127.03,120.6901394,31.29982813
13434689.86,3672016.614,-0.258,2.52,389.35,0.258,71.75,5.85,2.67,0.18,0.613,249.73,12.09,25.701,7.79,120.6858724,31.30188181,-127.04,120.6901638,31.29981333
13434692.02,3672013.943,-0.258,2.53,394.14,0.258,71.83,5.85,2.67,0.19,0.613,252.81,11.28,25.701,7.8,120.6858918,31.30186131,-127.05,120.6901832,31.29979286
13434694.16,3672011.331,-0.258,2.37,401.93,0.258,71.89,5.86,2.67,0.19,0.613,257.81,11.47,25.701,7.8,120.685911,31.30184126,-127.06,120.6902025,31.29977283
13434696.94,3672009.281,-0.257,2.4,383.41,0.257,71.95,5.86,2.66,0.18,0.593,245.92,10.98,25.701,7.8,120.685936,31.30182552,-127.07,120.6902275,31.29975713
13434699.44,3672007.062,-0.257,2.43,393.15,0.257,72,5.87,2.67,0.18,0.573,252.17,11,25.7,7.8,120.6859585,31.30180849,-127.1,120.6902501,31.29974014
13434701.54,3672004.273,-0.257,2.48,396.97,0.257,72.06,5.87,2.66,0.19,0.553,254.62,10.97,25.7,7.8,120.6859773,31.30178708,-127.14,120.6902689,31.29971875
13434703.8,3672001.675,-0.258,2.43,360.29,0.258,72.12,5.88,2.66,0.17,0.533,231.1,11.08,25.7,7.8,120.6859976,31.30176714,-127.19,120.6902892,31.29969884
13434706.35,3671999.306,-0.258,2.52,388.45,0.258,72.16,5.88,2.66,0.18,0.523,249.16,11.09,25.7,7.8,120.6860205,31.30174896,-127.23,120.6903122,31.2996807
13434708.64,3671996.654,-0.257,2.64,407.27,0.257,72.19,5.88,2.67,0.19,0.513,261.24,10.93,25.7,7.8,120.6860411,31.3017286,-127.27,120.6903328,31.29966037
13434710.85,3671993.923,-0.257,2.68,396.39,0.257,72.21,5.88,2.66,0.19,0.493,254.26,10.77,25.7,7.8,120.686061,31.30170764,-127.3,120.6903527,31.29963944
13434713.3,3671991.428,-0.258,2.69,399.47,0.258,72.21,5.88,2.66,0.19,0.513,256.23,10.61,25.699,7.8,120.686083,31.30168849,-127.33,120.6903748,31.29962032
13434715.64,3671988.904,-0.257,2.8,402.59,0.257,72.21,5.89,2.66,0.19,0.503,258.23,10.43,25.699,7.8,120.686104,31.30166912,-127.36,120.6903958,31.29960098
13434717.63,3671986.026,-0.257,2.78,401.87,0.257,72.21,5.88,2.66,0.19,0.483,257.77,10.53,25.699,7.8,120.6861219,31.30164703,-127.38,120.6904138,31.29957892
13434719.72,3671983.292,-0.257,2.79,395.99,0.257,72.19,5.88,2.66,0.19,0.493,254,10.49,25.699,7.8,120.6861406,31.30162604,-127.39,120.6904325,31.29955795
13434722.11,3671980.784,-0.257,2.77,395.44,0.257,72.18,5.88,2.66,0.19,0.493,253.65,10.48,25.699,7.8,120.6861621,31.30160679,-127.4,120.690454,31.29953873
13434724.11,3671978.013,-0.257,2.7,364.08,0.257,72.17,5.88,2.66,0.17,0.493,233.53,10.33,25.699,7.8,120.6861801,31.30158552,-127.41,120.6904721,31.29951749
13434725.84,3671975.012,-0.257,2.66,390.47,0.257,72.17,5.88,2.66,0.18,0.493,250.46,10.43,25.699,7.8,120.6861956,31.30156249,-127.4,120.6904876,31.29949448
13434728.03,3671972.335,-0.257,2.73,391.83,0.257,72.17,5.88,2.65,0.18,0.493,251.33,11.08,25.7,7.8,120.6862153,31.30154194,-127.39,120.6905073,31.29947396
13434730.24,3671969.792,-0.257,2.7,401.01,0.257,72.17,5.88,2.66,0.19,0.503,257.22,11.22,25.7,7.8,120.6862351,31.30152242,-127.39,120.6905272,31.29945446
13434731.87,3671966.774,-0.257,2.64,391.34,0.257,72.18,5.88,2.65,0.18,0.523,251.02,11.22,25.7,7.8,120.6862498,31.30149926,-127.39,120.6905419,31.29943132
13434733.45,3671963.727,-0.257,2.58,388.99,0.257,72.18,5.88,2.65,0.18,0.493,249.51,11.51,25.7,7.8,120.686264,31.30147587,-127.39,120.6905561,31.29940795
13434735.5,3671960.952,-0.257,2.69,362.88,0.257,72.18,5.88,2.65,0.17,0.503,232.76,11.46,25.701,7.8,120.6862824,31.30145457,-127.38,120.6905746,31.29938667
13434737.23,3671958.073,-0.257,2.69,362.32,0.257,72.17,5.88,2.65,0.17,0.493,232.4,11.75,25.701,7.8,120.6862979,31.30143247,-127.37,120.6905901,31.29936459
13434738.47,3671954.8,-0.258,2.68,396.75,0.258,72.16,5.88,2.66,0.19,0.483,254.48,11.79,25.701,7.8,120.6863091,31.30140735,-127.35,120.6906013,31.29933949
13434739.9,3671951.676,-0.258,2.69,386.39,0.258,72.14,5.88,2.65,0.18,0.463,247.84,11.39,25.701,7.8,120.6863219,31.30138337,-127.33,120.6906141,31.29931552
13434741.76,3671948.772,-0.257,2.79,375.04,0.257,72.12,5.88,2.65,0.18,0.473,240.55,11.04,25.701,7.8,120.6863386,31.30136108,-127.32,120.6906309,31.29929325
13434742.86,3671945.769,-0.258,2.76,393.45,0.258,72.1,5.88,2.65,0.18,0.463,252.36,11.02,25.701,7.8,120.6863485,31.30133803,-127.3,120.6906408,31.29927021
13434743.69,3671942.965,-0.257,2.66,398.64,0.257,72.11,5.88,2.65,0.19,0.473,255.69,10.75,25.701,7.8,120.686356,31.30131651,-127.28,120.6906483,31.2992487
13434746.18,3671941.449,-0.258,2.59,399.64,0.258,72.12,5.88,2.65,0.19,0.463,256.33,10.47,25.702,7.8,120.6863783,31.30130487,-127.26,120.6906707,31.29923709
13434748.9,3671939.931,-0.258,2.67,406.42,0.258,72.14,5.88,2.66,0.19,0.443,260.67,10.28,25.702,7.8,120.6864028,31.30129322,-127.26,120.6906952,31.29922548
13434751.21,3671937.473,-0.258,2.66,397.08,0.258,72.16,5.88,2.65,0.19,0.453,254.68,10.12,25.702,7.8,120.6864235,31.30127435,-127.24,120.6907159,31.29920664
13434753.7,3671935.172,-0.258,2.66,387.31,0.258,72.15,5.88,2.65,0.18,0.453,248.42,10.29,25.703,7.8,120.6864459,31.30125669,-127.22,120.6907384,31.29918902
13434756.6,3671933.354,-0.258,2.67,399.04,0.258,72.15,5.88,2.66,0.19,0.473,255.94,10.38,25.703,7.8,120.6864719,31.30124274,-127.21,120.6907644,31.29917511
13434759.21,3671931.202,-0.258,2.62,406.73,0.258,72.13,5.88,2.66,0.19,0.473,260.87,10.46,25.703,7.8,120.6864954,31.30122622,-127.2,120.690788,31.29915863
13434761.48,3671928.621,-0.258,2.61,374.5,0.258,72.09,5.88,2.66,0.18,0.483,240.2,10.44,25.703,7.8,120.6865158,31.30120641,-127.2,120.6908084,31.29913885
13434764.07,3671926.4,-0.258,2.64,391.29,0.258,72.05,5.87,2.65,0.18,0.503,250.97,10.82,25.703,7.8,120.686539,31.30118936,-127.19,120.6908317,31.29912183
13434766.84,3671924.481,-0.258,2.54,403.28,0.258,72.04,5.87,2.66,0.19,0.503,258.66,10.66,25.703,7.8,120.6865639,31.30117463,-127.19,120.6908566,31.29910714
13434769.22,3671922.05,-0.258,2.54,404.75,0.258,72.03,5.87,2.66,0.19,0.473,259.6,10.57,25.703,7.8,120.6865853,31.30115597,-127.19,120.6908781,31.29908851
13434771.5,3671919.501,-0.258,2.55,400.86,0.258,72.02,5.87,2.66,0.19,0.503,257.11,10.15,25.703,7.8,120.6866058,31.30113641,-127.2,120.6908986,31.29906898
13434774.25,3671917.425,-0.258,2.6,344.47,0.258,72.04,5.87,2.66,0.16,0.493,220.93,10.05,25.703,7.8,120.6866305,31.30112047,-127.19,120.6909233,31.29905308
13434776.88,3671915.357,-0.258,2.54,390.26,0.258,72.06,5.87,2.65,0.18,0.473,250.3,9.87,25.704,7.8,120.6866541,31.3011046,-127.19,120.690947,31.29903725
13434779.1,3671912.712,-0.258,2.63,404.24,0.258,72.07,5.87,2.66,0.19,0.463,259.26,9.95,25.705,7.8,120.6866741,31.3010843,-127.19,120.690967,31.29901698
13434781.38,3671910.13,-0.258,2.66,400.2,0.258,72.08,5.87,2.66,0.19,0.473,256.67,9.85,25.706,7.8,120.6866945,31.30106448,-127.19,120.6909875,31.29899719
13434783.85,3671908.665,-0.258,2.73,400.6,0.258,72.09,5.87,2.66,0.19,0.443,256.92,10.17,25.706,7.8,120.6867167,31.30105323,-127.19,120.6910097,31.29898597
13434786.3,3671909.506,-0.258,2.71,402.6,0.258,72.11,5.88,2.66,0.19,0.413,258.2,10.28,25.706,7.8,120.6867387,31.30105969,-127.19,120.6910318,31.29899248
13434787.03,3671912.018,-0.258,2.66,403.76,0.258,72.11,5.88,2.66,0.19,0.413,258.95,10.2,25.707,7.8,120.6867453,31.30107897,-127.18,120.6910384,31.29901178
13434786.35,3671915.345,-0.258,2.55,403.32,0.258,72.11,5.88,2.66,0.19,0.413,258.67,10.18,25.707,7.8,120.6867392,31.30110451,-127.17,120.6910323,31.29903731
13434785.2,3671918.797,-0.258,2.52,334.41,0.258,72.1,5.88,2.65,0.16,0.413,214.47,10.32,25.707,7.8,120.6867289,31.301131,-127.15,120.6910219,31.2990638
13434783.53,3671921.974,-0.258,2.51,401.12,0.258,72.08,5.87,2.65,0.19,0.423,257.26,10.43,25.706,7.8,120.6867139,31.30115539,-127.13,120.6910069,31.29908817
13434781.44,3671924.86,-0.258,2.49,404.31,0.258,72.07,5.87,2.66,0.19,0.443,259.3,10.64,25.707,7.8,120.6866951,31.30117754,-127.12,120.6909881,31.29911029
13434779.69,3671927.695,-0.258,2.53,403.23,0.258,72.05,5.87,2.66,0.19,0.423,258.61,10.43,25.707,7.8,120.6866794,31.3011993,-127.12,120.6909723,31.29913203
13434779.13,3671930.922,-0.258,2.57,404.74,0.258,72.03,5.87,2.66,0.19,0.413,259.58,10.39,25.707,7.8,120.6866743,31.30122407,-127.11,120.6909672,31.2991568
13434779.74,3671934.087,-0.258,2.63,404.23,0.258,72.03,5.87,2.66,0.19,0.423,259.25,10.38,25.707,7.8,120.6866798,31.30124836,-127.1,120.6909728,31.29918111
13434780.67,3671937.383,-0.258,2.65,402.41,0.258,72.03,5.87,2.65,0.19,0.423,258.08,10.39,25.707,7.8,120.6866882,31.30127366,-127.09,120.6909812,31.29920644
13434782.01,3671940.675,-0.258,2.65,402.44,0.258,72.03,5.87,2.65,0.19,0.423,258.11,10.14,25.707,7.8,120.6867002,31.30129893,-127.07,120.6909932,31.29923174
13434783.62,3671943.738,-0.258,2.7,401.75,0.258,72.02,5.87,2.65,0.19,0.453,257.66,9.95,25.707,7.8,120.6867147,31.30132244,-127.07,120.6910077,31.29925528
13434785.41,3671946.658,-0.258,2.68,401.39,0.258,72.02,5.87,2.65,0.19,0.433,257.43,9.78,25.706,7.8,120.6867307,31.30134485,-127.07,120.6910238,31.29927773
13434787.46,3671949.558,-0.258,2.73,395.47,0.258,72,5.87,2.65,0.19,0.413,253.63,9.86,25.706,7.8,120.6867492,31.30136711,-127.08,120.6910423,31.29930004
13434789.89,3671952.46,-0.257,2.69,401.97,0.257,71.98,5.87,2.65,0.19,0.393,257.81,9.97,25.705,7.8,120.686771,31.30138939,-127.08,120.6910641,31.29932236
13434792.52,3671955.179,-0.257,2.65,396.42,0.257,71.95,5.86,2.65,0.19,0.413,254.25,10.08,25.705,7.8,120.6867946,31.30141026,-127.08,120.6910878,31.29934329
13434795.35,3671957.69,-0.257,2.66,389.13,0.257,71.94,5.86,2.65,0.18,0.413,249.58,10.06,25.705,7.8,120.68682,31.30142953,-127.08,120.6911132,31.29936261
13434798.34,3671960.001,-0.257,2.65,387.48,0.257,71.92,5.86,2.65,0.18,0.423,248.52,10.04,25.704,7.8,120.6868469,31.30144727,-127.08,120.6911402,31.29938041
13434801.33,3671962.015,-0.258,2.67,399.2,0.258,71.9,5.86,2.65,0.19,0.423,256.04,10.2,25.703,7.8,120.6868738,31.30146273,-127.06,120.6911672,31.29939592
13434804.08,3671964.538,-0.257,2.57,403.24,0.257,71.86,5.86,2.65,0.19,0.413,258.64,11.77,25.702,7.79,120.6868985,31.30148209,-127.04,120.6911919,31.29941533
13434805.9,3671967.744,-0.258,2.56,405.64,0.258,71.82,5.85,2.65,0.19,0.393,260.18,11.88,25.701,7.79,120.6869148,31.3015067,-127,120.6912082,31.29943998
13434806.61,3671971.41,-0.258,2.46,402.07,0.258,71.77,5.85,2.64,0.19,0.373,257.9,11.41,25.699,7.79,120.6869212,31.30153484,-126.95,120.6912147,31.29946815
13434806.19,3671975.149,-0.258,2.41,404.85,0.258,71.72,5.85,2.64,0.19,0.383,259.7,11.32,25.697,7.79,120.6869174,31.30156354,-126.9,120.6912109,31.29949685
13434804.81,3671978.591,-0.257,2.31,404.27,0.257,71.66,5.84,2.64,0.19,0.373,259.33,12.16,25.695,7.79,120.686905,31.30158996,-126.85,120.6911984,31.29952326
13434803.45,3671982.295,-0.257,2.3,398.17,0.257,71.59,5.84,2.63,0.19,0.363,255.43,12.5,25.693,7.79,120.6868928,31.30161839,-126.79,120.6911862,31.29955168
13434802.59,3671985.656,-0.257,2.28,407.89,0.257,71.53,5.83,2.64,0.19,0.343,261.67,11.96,25.692,7.79,120.6868851,31.30164419,-126.74,120.6911785,31.29957747
13434802.27,3671989.511,-0.257,2.3,320,0.257,71.51,5.83,2.63,0.15,0.343,205.29,11.39,25.691,7.79,120.6868822,31.30167378,-126.69,120.6911756,31.29960707
13434802.1,3671993.38,-0.257,2.32,397.56,0.257,71.49,5.83,2.63,0.19,0.323,255.05,10.57,25.69,7.79,120.6868807,31.30170347,-126.64,120.6911741,31.29963677
13434802.01,3671997.408,-0.257,2.28,404.53,0.257,71.46,5.82,2.63,0.19,0.313,259.53,10.37,25.689,7.79,120.6868799,31.30173439,-126.59,120.6911733,31.2996677
13434801.99,3672001.718,-0.256,2.35,369.38,0.256,71.42,5.82,2.63,0.17,0.303,236.98,11.17,25.688,7.79,120.6868797,31.30176747,-126.55,120.6911731,31.29970079
13434802.05,3672006.796,-0.256,2.43,381.16,0.256,71.39,5.82,2.61,0.18,0.303,244.54,10.95,25.688,7.79,120.6868802,31.30180645,-126.5,120.6911736,31.29973979
13434802.19,3672011.983,-0.256,2.54,368.13,0.256,71.37,5.82,2.62,0.17,0.313,236.18,10.64,25.687,7.78,120.6868815,31.30184626,-126.45,120.6911749,31.29977961
13434802.35,3672017.259,-0.256,2.52,374.64,0.256,71.37,5.82,2.62,0.18,0.293,240.36,11.26,25.687,7.78,120.6868829,31.30188676,-126.41,120.6911763,31.29982013
13434802.5,3672022.558,-0.256,2.81,386.44,0.256,71.39,5.82,2.62,0.18,0.283,247.94,11.89,25.686,7.78,120.6868843,31.30192743,-126.37,120.6911777,31.29986082
13434802.62,3672027.847,-0.256,2.88,391.85,0.256,71.42,5.82,2.62,0.18,0.303,251.41,11.98,25.686,7.78,120.6868853,31.30196803,-126.33,120.6911787,31.29990144
13434802.69,3672033.104,-0.256,2.88,391.97,0.256,71.47,5.83,2.61,0.18,0.363,251.49,13.01,25.686,7.78,120.686886,31.30200838,-126.28,120.6911794,31.29994181
13434802.79,3672038.349,-0.256,2.72,369.16,0.256,71.51,5.83,2.61,0.17,0.363,236.85,13.29,25.686,7.78,120.6868869,31.30204864,-126.23,120.6911803,31.29998208
13434802.96,3672043.554,-0.256,2.69,379.09,0.256,71.54,5.83,2.61,0.18,0.373,243.22,13,25.686,7.78,120.6868884,31.30208859,-126.18,120.6911818,31.30002205
13434803.16,3672048.746,-0.256,2.8,387.08,0.256,71.54,5.83,2.61,0.18,0.333,248.35,13.94,25.687,7.78,120.6868902,31.30212844,-126.11,120.6911836,31.30006192
13434803.39,3672053.908,-0.256,2.82,388.31,0.256,71.51,5.83,2.61,0.18,0.353,249.13,13.96,25.688,7.78,120.6868923,31.30216806,-126.04,120.6911858,31.30010156
13434803.68,3672059.018,-0.256,2.91,390.89,0.256,71.45,5.82,2.61,0.18,0.323,250.78,13.61,25.688,7.78,120.6868949,31.30220728,-125.97,120.6911884,31.3001408
13434804.01,3672064.143,-0.256,2.92,392.79,0.256,71.37,5.82,2.61,0.18,0.323,252,13.43,25.688,7.78,120.6868978,31.30224662,-125.92,120.6911913,31.30018016
13434804.37,3672069.27,-0.256,3.02,393.71,0.256,71.31,5.81,2.61,0.18,0.343,252.59,13.16,25.687,7.77,120.6869011,31.30228597,-125.86,120.6911946,31.30021953
13434804.73,3672074.394,-0.256,2.93,395.86,0.256,71.25,5.81,2.61,0.19,0.363,253.97,12.89,25.687,7.77,120.6869043,31.3023253,-125.81,120.6911978,31.30025888
13434805.14,3672079.519,-0.256,2.65,396.75,0.256,71.21,5.81,2.61,0.19,0.373,254.55,12.95,25.686,7.77,120.686908,31.30236464,-125.76,120.6912015,31.30029825
13434805.57,3672084.652,-0.257,2.69,397.17,0.257,71.2,5.81,2.61,0.19,0.323,254.83,12.72,25.684,7.77,120.6869118,31.30240404,-125.72,120.6912053,31.30033767
13434805.9,3672089.806,-0.257,2.65,380.25,0.257,71.21,5.81,2.6,0.18,0.363,243.98,12.75,25.683,7.77,120.6869148,31.3024436,-125.68,120.6912083,31.30037725
13434806.23,3672094.962,-0.257,2.61,366.78,0.257,71.25,5.81,2.61,0.17,0.413,235.35,12.73,25.681,7.77,120.6869178,31.30248317,-125.66,120.6912113,31.30041684
13434806.64,3672100.079,-0.257,2.59,391.4,0.257,71.3,5.81,2.61,0.18,0.443,251.15,13.15,25.679,7.77,120.6869215,31.30252245,-125.66,120.691215,31.30045614
13434807.05,3672105.21,-0.257,2.7,394.28,0.257,71.35,5.82,2.61,0.19,0.473,253.01,13.43,25.677,7.77,120.6869251,31.30256183,-125.67,120.6912187,31.30049554
13434807.47,3672110.344,-0.257,2.66,390.9,0.257,71.38,5.82,2.61,0.18,0.483,250.85,13.69,25.674,7.77,120.6869289,31.30260124,-125.67,120.6912225,31.30053498
13434807.86,3672115.431,-0.257,2.45,392.99,0.257,71.41,5.82,2.61,0.18,0.513,252.21,13.6,25.672,7.77,120.6869324,31.30264028,-125.69,120.691226,31.30057404
13434808.24,3672120.479,-0.257,2.55,394.02,0.257,71.44,5.83,2.62,0.19,0.573,252.87,14.04,25.67,7.77,120.6869358,31.30267903,-125.7,120.6912294,31.30061281
13434808.65,3672125.528,-0.258,2.62,394.98,0.258,71.46,5.83,2.62,0.19,0.503,253.5,14,25.669,7.77,120.6869395,31.30271778,-125.73,120.6912331,31.30065158
13434809.14,3672130.596,-0.258,2.6,396.04,0.258,71.46,5.83,2.62,0.19,0.513,254.18,14.4,25.668,7.77,120.6869439,31.30275668,-125.76,120.6912375,31.3006905
13434809.61,3672135.686,-0.258,2.61,388.26,0.258,71.48,5.83,2.62,0.18,0.493,249.19,14.53,25.668,7.77,120.6869481,31.30279575,-125.8,120.6912417,31.3007296
13434810.04,3672140.745,-0.258,2.75,405.08,0.258,71.51,5.83,2.62,0.19,0.493,259.98,17.34,25.669,7.77,120.686952,31.30283458,-125.83,120.6912456,31.30076845
13434810.44,3672145.803,-0.258,2.74,396.84,0.258,71.53,5.83,2.62,0.19,0.473,254.68,11.24,25.67,7.77,120.6869556,31.3028734,-125.85,120.6912492,31.30080729
